DateTime,Open,High,Low,Close
20140623 07:00:00,1313.64,1318.43,1309.93,1317.27
20140624 07:00:00,1317.30,1325.95,1313.82,1318.08
20140625 07:00:00,1318.05,1324.79,1307.00,1319.07
20140626 07:00:00,1319.05,1319.74,1306.22,1316.47
20140627 07:00:00,1316.46,1322.25,1312.61,1315.87
20140630 07:00:00,1316.12,1329.45,1310.28,1327.18
20140701 07:00:00,1327.15,1332.95,1323.75,1326.20
20140702 07:00:00,1326.19,1331.96,1321.28,1326.59
20140703 07:00:00,1326.78,1327.43,1308.94,1319.33
20140704 07:00:00,1319.31,1323.12,1318.59,1320.23
20140707 07:00:00,1320.45,1320.74,1311.39,1319.67
20140708 07:00:00,1319.75,1324.76,1313.44,1319.03
20140709 07:00:00,1319.05,1332.29,1317.78,1327.64
20140710 07:00:00,1327.62,1345.03,1323.97,1335.53
20140711 07:00:00,1335.51,1339.16,1333.65,1338.41
20140714 07:00:00,1339.03,1339.51,1302.30,1306.99
20140715 07:00:00,1307.05,1313.71,1292.15,1293.81
20140716 07:00:00,1293.84,1303.71,1293.07,1299.00
20140717 07:00:00,1298.55,1323.93,1297.52,1318.96
20140718 07:00:00,1318.38,1324.64,1304.52,1310.65
20140721 07:00:00,1310.18,1318.30,1307.39,1312.28
20140722 07:00:00,1312.21,1315.79,1301.98,1306.20
20140723 07:00:00,1306.23,1311.18,1303.07,1304.46
20140724 07:00:00,1304.43,1305.08,1287.63,1293.49
20140725 07:00:00,1293.57,1308.57,1290.88,1306.89
20140728 07:00:00,1307.57,1309.13,1301.30,1303.90
20140729 07:00:00,1303.88,1312.19,1296.12,1299.03
20140730 07:00:00,1298.74,1303.60,1291.71,1296.04
20140731 07:00:00,1296.02,1297.30,1280.74,1282.46
20140801 07:00:00,1282.93,1297.17,1279.92,1293.53
20140804 07:00:00,1294.02,1295.36,1286.08,1288.08
20140805 07:00:00,1288.03,1293.94,1282.47,1288.62
20140806 07:00:00,1288.59,1309.55,1287.57,1305.66
20140807 07:00:00,1305.63,1314.62,1301.99,1312.38
20140808 07:00:00,1312.63,1322.65,1305.56,1309.24
20140811 07:00:00,1308.66,1311.43,1305.13,1308.22
20140812 07:00:00,1307.76,1317.82,1305.62,1309.21
20140813 07:00:00,1308.20,1314.94,1304.86,1312.64
20140814 07:00:00,1311.96,1319.44,1308.75,1313.30
20140815 07:00:00,1311.91,1315.12,1292.53,1304.49
20140818 07:00:00,1302.74,1303.57,1295.57,1298.12
20140819 07:00:00,1298.09,1302.30,1293.80,1295.60
20140820 07:00:00,1295.59,1297.91,1287.81,1291.68
20140821 07:00:00,1291.62,1291.62,1271.97,1276.50
20140822 07:00:00,1276.53,1282.85,1274.11,1280.79
20140825 07:00:00,1278.88,1280.85,1274.36,1276.61
20140826 07:00:00,1276.62,1290.81,1275.34,1280.89
20140827 07:00:00,1280.96,1287.31,1279.93,1282.39
20140828 07:00:00,1282.38,1296.43,1282.17,1289.38
20140829 07:00:00,1289.34,1291.29,1283.27,1286.77
20140901 07:00:00,1287.24,1289.83,1284.74,1286.86
20140902 07:00:00,1287.13,1287.45,1262.36,1265.18
20140903 07:00:00,1265.45,1271.49,1261.20,1269.17
20140904 07:00:00,1269.13,1277.22,1260.51,1261.65
20140905 07:00:00,1261.54,1273.68,1257.20,1268.51
20140908 07:00:00,1268.45,1271.71,1251.38,1255.11
20140909 07:00:00,1255.13,1258.09,1247.48,1255.18
20140910 07:00:00,1255.21,1257.69,1243.74,1249.53
20140911 07:00:00,1249.52,1250.05,1234.88,1240.37
20140912 07:00:00,1239.65,1241.50,1227.50,1229.29
20140915 07:00:00,1227.27,1238.52,1225.54,1233.03
20140916 07:00:00,1231.78,1241.91,1231.71,1235.41
20140917 07:00:00,1235.38,1239.16,1221.36,1223.24
20140918 07:00:00,1222.02,1227.86,1215.59,1224.48
20140919 07:00:00,1224.75,1228.49,1213.65,1215.20
20140922 07:00:00,1215.24,1220.39,1208.16,1214.90
20140923 07:00:00,1214.86,1235.28,1214.03,1223.17
20140924 07:00:00,1223.26,1226.01,1215.64,1216.88
20140925 07:00:00,1216.86,1224.43,1206.77,1221.33
20140926 07:00:00,1221.38,1231.25,1212.21,1217.98
20140929 07:00:00,1218.26,1223.25,1214.86,1215.57
20140930 07:00:00,1215.55,1220.08,1204.41,1208.00
20141001 07:00:00,1207.64,1219.33,1204.56,1213.62
20141002 07:00:00,1213.59,1222.31,1208.59,1214.13
20141003 07:00:00,1214.12,1215.26,1189.96,1190.50
20141006 07:00:00,1191.49,1209.00,1182.83,1206.93
20141007 07:00:00,1206.90,1213.39,1202.88,1208.69
20141008 07:00:00,1209.23,1224.03,1204.89,1220.78
20141009 07:00:00,1220.73,1233.31,1218.93,1224.08
20141010 07:00:00,1224.11,1225.41,1217.33,1222.79
20141013 07:00:00,1223.26,1237.70,1223.07,1228.18
20141014 07:00:00,1236.83,1238.17,1230.90,1232.51
20141015 07:00:00,1232.48,1249.68,1221.78,1241.63
20141016 07:00:00,1241.58,1245.15,1235.33,1238.45
20141017 07:00:00,1238.41,1241.65,1231.62,1237.65
20141020 07:00:00,1238.38,1248.73,1234.58,1246.53
20141021 07:00:00,1245.87,1255.18,1245.31,1248.42
20141022 07:00:00,1248.39,1249.68,1240.42,1240.87
20141023 07:00:00,1241.57,1244.56,1226.28,1231.46
20141024 07:00:00,1233.55,1234.30,1228.72,1230.69
20141027 07:00:00,1230.39,1231.98,1225.34,1226.19
20141028 07:00:00,1226.23,1235.52,1222.43,1228.35
20141029 07:00:00,1228.30,1230.52,1208.20,1211.86
20141030 07:00:00,1211.89,1216.61,1195.88,1198.44
20141031 07:00:00,1199.38,1202.65,1161.15,1172.41
20141103 07:00:00,1169.77,1173.78,1161.53,1166.71
20141104 07:00:00,1165.42,1174.79,1163.82,1168.20
20141105 07:00:00,1168.18,1169.61,1137.73,1140.30
20141106 07:00:00,1140.34,1149.50,1138.06,1141.54
20141107 07:00:00,1141.42,1178.64,1131.55,1177.72
20141110 07:00:00,1177.45,1177.52,1147.29,1151.21
20141111 07:00:00,1151.88,1173.24,1146.06,1163.95
20141112 07:00:00,1164.00,1170.01,1157.23,1162.32
20141113 07:00:00,1162.32,1167.89,1153.85,1162.23
20141114 07:00:00,1162.08,1193.55,1146.85,1188.48
20141117 07:00:00,1186.61,1194.13,1181.41,1186.45
20141118 07:00:00,1186.46,1204.60,1183.34,1196.75
20141119 07:00:00,1196.80,1202.13,1175.09,1182.39
20141120 07:00:00,1182.91,1197.07,1176.76,1193.48
20141121 07:00:00,1193.53,1207.76,1186.68,1201.18
20141124 07:00:00,1200.60,1204.19,1192.77,1196.71
20141125 07:00:00,1196.67,1202.91,1190.33,1200.59
20141126 07:00:00,1200.55,1201.63,1194.84,1197.72
20141127 07:00:00,1197.83,1199.58,1185.55,1190.67
20141128 07:00:00,1190.47,1190.74,1165.18,1166.49
20141201 07:00:00,1151.08,1221.01,1142.64,1211.64
20141202 07:00:00,1211.59,1213.08,1191.93,1197.98
20141203 07:00:00,1197.74,1215.01,1194.42,1209.29
20141204 07:00:00,1209.31,1213.30,1201.29,1205.11
20141205 07:00:00,1205.08,1207.48,1186.31,1191.94
20141208 07:00:00,1190.44,1208.82,1187.07,1203.12
20141209 07:00:00,1202.88,1238.19,1199.34,1230.74
20141210 07:00:00,1230.74,1238.17,1224.59,1225.99
20141211 07:00:00,1225.94,1232.67,1215.83,1227.13
20141212 07:00:00,1227.13,1228.04,1214.44,1222.21
20141215 07:00:00,1221.82,1224.08,1190.58,1192.97
20141216 07:00:00,1192.93,1223.45,1187.49,1196.70
20141217 07:00:00,1196.68,1202.91,1182.97,1189.37
20141218 07:00:00,1189.40,1213.80,1188.28,1198.36
20141219 07:00:00,1198.36,1201.23,1193.51,1195.36
20141222 07:00:00,1195.46,1203.22,1170.60,1176.15
20141223 07:00:00,1176.23,1184.87,1172.56,1176.25
20141224 07:00:00,1176.28,1181.16,1172.75,1174.67
20141226 07:00:00,1176.05,1198.98,1176.02,1195.61
20141229 07:00:00,1194.07,1197.39,1178.81,1182.72
20141230 07:00:00,1181.75,1210.46,1180.67,1200.27
20141231 07:00:00,1199.29,1203.77,1179.59,1183.70
20150102 07:00:00,1183.95,1195.00,1167.43,1188.35
20150105 07:00:00,1188.11,1207.39,1177.93,1204.36
20150106 07:00:00,1204.11,1223.02,1201.60,1218.16
20150107 07:00:00,1217.86,1218.57,1208.95,1210.96
20150108 07:00:00,1210.51,1216.43,1204.77,1208.62
20150109 07:00:00,1208.62,1223.98,1206.94,1223.03
20150112 07:00:00,1223.03,1235.82,1217.47,1233.00
20150113 07:00:00,1232.98,1244.09,1227.24,1230.50
20150114 07:00:00,1230.46,1244.31,1224.98,1228.42
20150115 07:00:00,1228.45,1266.71,1225.96,1261.98
20150116 07:00:00,1261.99,1282.03,1254.93,1280.22
20150119 07:00:00,1280.08,1281.36,1272.00,1276.52
20150120 07:00:00,1275.85,1297.12,1274.00,1294.94
20150121 07:00:00,1294.48,1305.24,1284.55,1292.96
20150122 07:00:00,1292.99,1307.47,1279.53,1301.84
20150123 07:00:00,1301.66,1302.08,1284.31,1294.00
20150126 07:00:00,1293.11,1299.11,1275.83,1281.09
20150127 07:00:00,1281.09,1297.53,1272.22,1291.97
20150128 07:00:00,1291.71,1293.63,1279.70,1284.25
20150129 07:00:00,1283.49,1285.87,1252.05,1257.04
20150130 07:00:00,1256.63,1284.70,1256.63,1283.35
20150202 07:00:00,1281.85,1283.34,1266.29,1274.07
20150203 07:00:00,1273.98,1285.67,1255.46,1259.95
20150204 07:00:00,1259.50,1272.35,1256.63,1268.84
20150205 07:00:00,1270.08,1273.88,1256.14,1264.47
20150206 07:00:00,1264.83,1268.70,1228.30,1233.60
20150209 07:00:00,1236.38,1243.66,1234.23,1238.72
20150210 07:00:00,1237.85,1245.81,1230.95,1233.43
20150211 07:00:00,1233.68,1238.65,1216.50,1218.71
20150212 07:00:00,1218.77,1232.87,1217.95,1221.69
20150213 07:00:00,1221.57,1234.90,1221.57,1229.46
20150216 07:00:00,1227.92,1236.54,1227.24,1231.73
20150217 07:00:00,1229.81,1233.93,1203.71,1209.35
20150218 07:00:00,1208.85,1213.38,1197.53,1212.09
20150219 07:00:00,1212.09,1222.91,1205.33,1206.47
20150220 07:00:00,1206.45,1215.39,1198.14,1201.58
20150223 07:00:00,1203.37,1210.28,1190.75,1201.47
20150224 07:00:00,1201.43,1204.47,1190.39,1200.09
20150225 07:00:00,1199.47,1211.78,1199.46,1204.65
20150226 07:00:00,1204.61,1219.94,1203.53,1209.05
20150227 07:00:00,1208.57,1219.33,1204.44,1212.97
20150302 07:00:00,1213.67,1223.19,1204.60,1206.50
20150303 07:00:00,1205.84,1214.77,1195.38,1203.34
20150304 07:00:00,1203.85,1208.93,1198.21,1200.00
20150305 07:00:00,1200.32,1209.38,1196.46,1198.07
20150306 07:00:00,1197.77,1200.64,1163.72,1166.99
20150309 07:00:00,1169.21,1175.29,1165.80,1166.81
20150310 07:00:00,1166.75,1170.53,1155.19,1161.55
20150311 07:00:00,1161.64,1165.19,1147.46,1155.15
20150312 07:00:00,1154.72,1166.48,1148.54,1153.52
20150313 07:00:00,1153.25,1161.72,1151.35,1158.09
20150316 07:00:00,1158.72,1164.05,1150.34,1154.49
20150317 07:00:00,1154.28,1159.83,1142.76,1149.36
20150318 07:00:00,1149.09,1175.61,1145.91,1167.24
20150319 07:00:00,1166.79,1177.74,1159.51,1170.92
20150320 07:00:00,1170.61,1187.95,1168.73,1181.88
20150323 07:00:00,1183.47,1191.58,1179.31,1189.28
20150324 07:00:00,1188.91,1194.99,1185.40,1193.16
20150325 07:00:00,1192.76,1199.69,1186.62,1195.33
20150326 07:00:00,1194.83,1219.68,1194.47,1204.63
20150327 07:00:00,1204.44,1206.15,1192.60,1198.29
20150330 07:00:00,1198.57,1199.36,1182.32,1185.84
20150331 07:00:00,1185.64,1190.72,1178.39,1183.27
20150401 07:00:00,1182.84,1208.60,1180.82,1203.67
20150402 07:00:00,1203.61,1207.30,1194.91,1202.17
20150403 07:00:00,1201.98,1201.98,1201.90,1201.90
20150406 07:00:00,1213.16,1224.19,1212.90,1214.44
20150407 07:00:00,1213.81,1215.74,1207.42,1208.73
20150408 07:00:00,1208.66,1212.31,1197.38,1202.12
20150409 07:00:00,1202.63,1203.28,1192.62,1194.51
20150410 07:00:00,1194.36,1210.74,1193.25,1206.77
20150413 07:00:00,1206.83,1209.50,1196.39,1198.63
20150414 07:00:00,1198.40,1201.43,1183.97,1192.43
20150415 07:00:00,1191.84,1204.54,1188.90,1202.21
20150416 07:00:00,1202.18,1209.17,1194.75,1198.13
20150417 07:00:00,1197.92,1207.78,1197.43,1203.05
20150420 07:00:00,1204.57,1209.08,1191.38,1195.46
20150421 07:00:00,1195.02,1204.28,1193.14,1202.09
20150422 07:00:00,1202.03,1204.76,1185.68,1186.93
20150423 07:00:00,1186.88,1197.98,1184.30,1193.65
20150424 07:00:00,1193.20,1195.90,1175.20,1179.05
20150427 07:00:00,1179.82,1207.22,1178.61,1201.75
20150428 07:00:00,1201.75,1215.03,1199.21,1211.68
20150429 07:00:00,1211.50,1214.04,1201.35,1204.38
20150430 07:00:00,1204.32,1207.18,1177.05,1183.83
20150501 07:00:00,1183.59,1185.19,1169.58,1178.03
20150504 07:00:00,1177.96,1192.81,1177.71,1187.84
20150505 07:00:00,1187.71,1199.81,1185.71,1193.04
20150506 07:00:00,1193.04,1197.61,1188.22,1191.91
20150507 07:00:00,1191.67,1192.80,1178.84,1184.17
20150508 07:00:00,1184.11,1193.44,1181.81,1187.88
20150511 07:00:00,1189.49,1191.77,1178.89,1183.58
20150512 07:00:00,1183.51,1197.03,1180.83,1193.53
20150513 07:00:00,1193.34,1218.86,1191.25,1215.39
20150514 07:00:00,1215.26,1227.27,1212.31,1220.73
20150515 07:00:00,1220.60,1226.14,1210.96,1223.69
20150518 07:00:00,1223.86,1232.33,1221.59,1225.17
20150519 07:00:00,1224.84,1225.59,1205.75,1207.48
20150520 07:00:00,1207.27,1213.37,1203.28,1209.39
20150521 07:00:00,1209.32,1212.76,1201.59,1205.82
20150522 07:00:00,1205.65,1214.84,1201.53,1205.89
20150525 07:00:00,1205.57,1208.58,1202.80,1207.00
20150526 07:00:00,1206.80,1207.51,1185.53,1186.96
20150527 07:00:00,1186.78,1190.86,1183.67,1187.63
20150528 07:00:00,1187.35,1192.15,1180.42,1188.08
20150529 07:00:00,1187.68,1193.87,1185.75,1190.30
20150601 07:00:00,1189.27,1204.25,1184.56,1188.88
20150602 07:00:00,1188.79,1196.25,1185.95,1192.76
20150603 07:00:00,1192.38,1195.54,1179.39,1184.66
20150604 07:00:00,1184.56,1186.17,1172.91,1176.57
20150605 07:00:00,1176.25,1178.58,1162.74,1171.69
20150608 07:00:00,1170.53,1177.58,1169.07,1173.86
20150609 07:00:00,1173.83,1182.90,1172.50,1176.60
20150610 07:00:00,1176.29,1192.26,1175.20,1185.86
20150611 07:00:00,1185.56,1187.93,1175.63,1181.80
20150612 07:00:00,1181.58,1184.25,1176.68,1181.42
20150615 07:00:00,1180.44,1190.49,1172.73,1186.12
20150616 07:00:00,1185.97,1187.87,1176.03,1181.77
20150617 07:00:00,1181.47,1189.14,1174.57,1185.25
20150618 07:00:00,1184.86,1205.69,1183.56,1201.61
20150619 07:00:00,1201.25,1204.14,1198.32,1199.80
20150622 07:00:00,1199.63,1200.96,1182.12,1185.58
20150623 07:00:00,1185.27,1188.07,1176.41,1178.31
20150624 07:00:00,1177.98,1180.23,1170.85,1175.17
20150625 07:00:00,1174.71,1178.10,1171.54,1172.89
20150626 07:00:00,1172.88,1178.62,1168.53,1175.24
20150629 07:00:00,1184.23,1188.07,1173.81,1179.49
20150630 07:00:00,1179.99,1180.45,1166.90,1172.00
20150701 07:00:00,1171.89,1175.05,1167.55,1168.52
20150702 07:00:00,1168.15,1169.36,1156.98,1165.88
20150703 07:00:00,1165.75,1170.23,1164.56,1168.65
20150706 07:00:00,1173.60,1174.88,1162.85,1169.97
20150707 07:00:00,1169.88,1170.38,1147.98,1154.78
20150708 07:00:00,1154.73,1164.63,1147.16,1157.99
20150709 07:00:00,1157.81,1167.66,1155.95,1158.94
20150710 07:00:00,1159.51,1165.38,1157.31,1162.92
20150713 07:00:00,1163.00,1164.76,1151.12,1157.63
20150714 07:00:00,1157.48,1159.74,1152.89,1155.56
20150715 07:00:00,1155.00,1156.79,1143.21,1149.14
20150716 07:00:00,1149.05,1149.37,1142.23,1145.06
20150717 07:00:00,1144.96,1145.74,1131.16,1134.20
20150720 07:00:00,1133.47,1133.47,1070.70,1096.14
20150721 07:00:00,1098.36,1109.88,1096.87,1100.78
20150722 07:00:00,1101.17,1103.28,1087.08,1093.83
20150723 07:00:00,1093.73,1105.87,1087.19,1090.24
20150724 07:00:00,1090.41,1101.56,1077.22,1098.57
20150727 07:00:00,1099.03,1105.00,1088.34,1093.51
20150728 07:00:00,1094.66,1098.95,1091.56,1095.18
20150729 07:00:00,1095.07,1101.85,1090.40,1096.04
20150730 07:00:00,1096.90,1098.59,1082.50,1088.16
20150731 07:00:00,1088.13,1103.38,1079.95,1095.27
20150803 07:00:00,1095.91,1097.69,1085.81,1086.34
20150804 07:00:00,1083.19,1094.70,1080.97,1087.19
20150805 07:00:00,1087.89,1092.57,1082.96,1084.69
20150806 07:00:00,1084.60,1093.97,1083.47,1089.20
20150807 07:00:00,1089.31,1099.46,1082.78,1092.92
20150810 07:00:00,1094.34,1108.88,1089.60,1104.14
20150811 07:00:00,1104.15,1119.35,1093.78,1108.54
20150812 07:00:00,1108.67,1125.66,1101.74,1124.06
20150813 07:00:00,1125.45,1126.81,1113.59,1114.81
20150814 07:00:00,1114.72,1121.02,1111.86,1113.83
20150817 07:00:00,1113.96,1122.79,1113.56,1117.23
20150818 07:00:00,1117.79,1121.08,1109.64,1117.18
20150819 07:00:00,1117.68,1134.58,1116.26,1133.51
20150820 07:00:00,1133.51,1153.97,1132.59,1151.91
20150821 07:00:00,1151.86,1168.22,1148.91,1160.07
20150824 07:00:00,1160.74,1170.03,1145.76,1154.35
20150825 07:00:00,1155.56,1156.58,1134.57,1140.07
20150826 07:00:00,1139.96,1146.41,1117.72,1124.76
20150827 07:00:00,1125.41,1129.30,1118.28,1124.52
20150828 07:00:00,1124.95,1140.79,1123.76,1133.02
20150831 07:00:00,1132.85,1136.63,1125.67,1134.47
20150901 07:00:00,1134.23,1147.86,1134.22,1139.94
20150902 07:00:00,1139.45,1142.40,1132.05,1133.71
20150903 07:00:00,1133.56,1134.26,1121.81,1124.80
20150904 07:00:00,1125.03,1132.21,1116.78,1120.92
20150907 07:00:00,1122.92,1124.78,1115.79,1118.82
20150908 07:00:00,1118.31,1126.68,1118.31,1121.10
20150909 07:00:00,1121.71,1125.34,1101.24,1107.18
20150910 07:00:00,1106.39,1114.99,1103.74,1110.63
20150911 07:00:00,1111.00,1112.87,1098.73,1107.20
20150914 07:00:00,1107.69,1110.42,1103.53,1108.70
20150915 07:00:00,1107.84,1109.32,1102.46,1104.91
20150916 07:00:00,1105.09,1124.15,1103.96,1119.12
20150917 07:00:00,1119.20,1135.68,1115.39,1131.09
20150918 07:00:00,1131.09,1141.64,1127.53,1138.42
20150921 07:00:00,1138.91,1139.89,1129.52,1133.01
20150922 07:00:00,1132.90,1136.60,1121.33,1124.29
20150923 07:00:00,1124.32,1134.17,1121.82,1130.01
20150924 07:00:00,1130.50,1156.71,1130.04,1153.53
20150925 07:00:00,1151.01,1151.62,1140.73,1145.78
20150928 07:00:00,1145.04,1148.20,1127.92,1131.73
20150929 07:00:00,1131.81,1134.64,1124.30,1126.86
20150930 07:00:00,1127.13,1128.12,1111.70,1114.52
20151001 07:00:00,1115.07,1119.11,1111.04,1113.24
20151002 07:00:00,1112.89,1141.22,1104.61,1138.06
20151005 07:00:00,1137.52,1141.88,1130.09,1135.35
20151006 07:00:00,1135.22,1151.13,1134.95,1146.86
20151007 07:00:00,1146.65,1153.63,1141.74,1145.08
20151008 07:00:00,1145.36,1151.26,1136.57,1138.80
20151009 07:00:00,1138.58,1159.63,1138.55,1154.71
20151012 07:00:00,1155.15,1169.00,1154.79,1163.35
20151013 07:00:00,1163.09,1168.64,1151.79,1166.17
20151014 07:00:00,1168.45,1189.74,1163.38,1183.69
20151015 07:00:00,1183.99,1191.45,1174.40,1182.90
20151016 07:00:00,1182.34,1184.44,1174.24,1176.64
20151019 07:00:00,1176.45,1178.15,1168.55,1170.59
20151020 07:00:00,1170.58,1180.89,1167.33,1175.77
20151021 07:00:00,1175.45,1179.22,1163.72,1166.92
20151022 07:00:00,1166.76,1171.73,1162.58,1165.42
20151023 07:00:00,1165.80,1179.35,1158.93,1164.18
20151026 07:00:00,1163.64,1169.64,1162.07,1163.06
20151027 07:00:00,1162.82,1168.73,1160.68,1166.48
20151028 07:00:00,1166.37,1182.91,1152.28,1155.83
20151029 07:00:00,1156.15,1162.64,1143.38,1143.38
20151030 07:00:00,1146.70,1150.02,1139.21,1141.83
20151102 07:00:00,1141.65,1142.99,1132.55,1133.31
20151103 07:00:00,1133.22,1138.24,1114.36,1117.40
20151104 07:00:00,1117.46,1122.78,1106.33,1107.58
20151105 07:00:00,1107.43,1111.45,1102.92,1103.59
20151106 07:00:00,1103.18,1110.43,1085.40,1089.45
20151109 07:00:00,1089.74,1095.72,1088.34,1091.93
20151110 07:00:00,1091.70,1094.59,1085.18,1089.31
20151111 07:00:00,1089.48,1093.55,1084.11,1086.13
20151112 07:00:00,1086.08,1089.64,1074.13,1084.90
20151113 07:00:00,1084.56,1088.56,1079.71,1083.49
20151116 07:00:00,1089.14,1098.14,1081.31,1082.66
20151117 07:00:00,1083.43,1084.97,1065.43,1070.01
20151118 07:00:00,1071.08,1075.36,1064.62,1070.32
20151119 07:00:00,1069.89,1087.38,1069.38,1081.91
20151120 07:00:00,1081.10,1088.05,1075.80,1077.59
20151123 07:00:00,1077.03,1077.07,1066.76,1068.95
20151124 07:00:00,1068.81,1081.10,1068.64,1075.08
20151125 07:00:00,1075.24,1080.78,1067.89,1070.86
20151126 07:00:00,1071.36,1074.82,1069.64,1071.55
20151127 07:00:00,1071.42,1073.75,1052.71,1057.47
20151130 07:00:00,1056.84,1069.68,1053.13,1064.24
20151201 07:00:00,1064.80,1074.63,1063.20,1068.84
20151202 07:00:00,1068.41,1071.43,1050.60,1053.24
20151203 07:00:00,1053.68,1065.40,1046.23,1061.69
20151204 07:00:00,1062.67,1088.84,1058.13,1085.85
20151207 07:00:00,1085.67,1086.58,1066.19,1070.93
20151208 07:00:00,1070.34,1079.16,1067.59,1074.50
20151209 07:00:00,1074.79,1085.35,1069.50,1072.40
20151210 07:00:00,1071.85,1076.43,1069.36,1071.21
20151211 07:00:00,1071.66,1079.49,1062.38,1074.19
20151214 07:00:00,1073.26,1077.50,1058.65,1059.77
20151215 07:00:00,1059.63,1068.67,1058.85,1060.78
20151216 07:00:00,1060.74,1078.31,1060.64,1072.06
20151217 07:00:00,1073.03,1073.18,1047.64,1050.83
20151218 07:00:00,1052.19,1071.58,1050.86,1065.81
20151221 07:00:00,1065.90,1081.64,1063.84,1077.83
20151222 07:00:00,1078.06,1080.69,1071.72,1072.18
20151223 07:00:00,1072.60,1075.46,1068.27,1070.07
20151224 07:00:00,1070.16,1076.94,1070.08,1075.81
20151228 07:00:00,1075.68,1076.90,1066.46,1068.80
20151229 07:00:00,1068.68,1075.30,1067.40,1068.48
20151230 07:00:00,1068.76,1072.22,1059.39,1061.01
20151231 07:00:00,1061.29,1063.49,1058.17,1060.88
20160104 07:00:00,1062.34,1083.49,1061.73,1074.23
20160105 07:00:00,1073.55,1082.05,1072.63,1077.23
20160106 07:00:00,1076.97,1095.18,1074.93,1093.22
20160107 07:00:00,1093.41,1110.08,1091.35,1108.67
20160108 07:00:00,1108.27,1112.95,1092.23,1104.03
20160111 07:00:00,1103.75,1108.40,1093.56,1093.88
20160112 07:00:00,1093.44,1099.19,1083.45,1086.09
20160113 07:00:00,1086.69,1095.45,1079.76,1093.19
20160114 07:00:00,1093.36,1095.21,1071.42,1078.06
20160115 07:00:00,1079.26,1097.28,1076.20,1088.37
20160118 07:00:00,1089.40,1093.31,1087.51,1088.69
20160119 07:00:00,1088.80,1094.53,1082.46,1087.07
20160120 07:00:00,1087.07,1109.62,1086.98,1100.37
20160121 07:00:00,1100.71,1104.51,1092.39,1100.74
20160122 07:00:00,1101.24,1102.78,1094.04,1097.46
20160125 07:00:00,1097.30,1108.88,1097.13,1107.66
20160126 07:00:00,1107.41,1122.91,1106.94,1119.59
20160127 07:00:00,1119.02,1127.99,1114.87,1124.60
20160128 07:00:00,1125.10,1125.78,1110.90,1114.79
20160129 07:00:00,1114.14,1118.40,1108.35,1117.89
20160201 07:00:00,1117.64,1129.68,1115.35,1128.18
20160202 07:00:00,1127.68,1130.95,1122.27,1128.78
20160203 07:00:00,1128.53,1145.46,1124.32,1142.09
20160204 07:00:00,1141.59,1157.31,1139.55,1155.04
20160205 07:00:00,1154.43,1174.49,1145.19,1173.35
20160208 07:00:00,1173.30,1200.80,1164.25,1188.74
20160209 07:00:00,1190.17,1198.88,1185.64,1188.67
20160210 07:00:00,1189.13,1197.69,1181.49,1196.78
20160211 07:00:00,1197.24,1263.33,1195.60,1246.22
20160212 07:00:00,1246.98,1248.18,1232.37,1237.45
20160215 07:00:00,1231.09,1234.80,1202.19,1208.90
20160216 07:00:00,1208.23,1216.94,1190.83,1200.10
20160217 07:00:00,1201.18,1213.71,1195.61,1208.10
20160218 07:00:00,1209.28,1239.88,1200.69,1230.47
20160219 07:00:00,1230.41,1234.53,1219.90,1225.83
20160222 07:00:00,1225.06,1226.19,1201.87,1208.33
20160223 07:00:00,1208.39,1228.23,1207.15,1225.30
20160224 07:00:00,1225.16,1253.25,1221.74,1228.34
20160225 07:00:00,1227.95,1242.93,1221.13,1232.62
20160226 07:00:00,1231.69,1240.46,1211.46,1222.42
20160229 07:00:00,1222.51,1241.07,1215.65,1238.17
20160301 07:00:00,1237.53,1248.46,1227.15,1231.68
20160302 07:00:00,1231.21,1244.01,1224.71,1239.62
20160303 07:00:00,1239.90,1268.25,1237.35,1263.90
20160304 07:00:00,1263.48,1279.73,1250.51,1258.99
20160307 07:00:00,1260.11,1273.11,1256.66,1266.79
20160308 07:00:00,1267.07,1278.04,1260.50,1261.03
20160309 07:00:00,1261.42,1264.89,1242.91,1252.64
20160310 07:00:00,1252.57,1273.30,1237.11,1271.93
20160311 07:00:00,1271.21,1284.19,1248.17,1250.39
20160314 07:00:00,1249.98,1261.04,1229.20,1234.93
20160315 07:00:00,1235.33,1238.04,1225.66,1232.35
20160316 07:00:00,1232.44,1263.84,1226.72,1262.32
20160317 07:00:00,1260.82,1270.89,1254.39,1257.61
20160318 07:00:00,1256.97,1266.85,1247.80,1254.79
20160321 07:00:00,1254.18,1255.96,1240.57,1243.59
20160322 07:00:00,1243.94,1260.24,1242.31,1248.05
20160323 07:00:00,1247.92,1249.43,1215.30,1219.87
20160324 07:00:00,1220.62,1223.73,1212.16,1216.95
20160328 07:00:00,1215.61,1223.06,1208.07,1221.21
20160329 07:00:00,1221.41,1242.88,1215.29,1240.22
20160330 07:00:00,1240.82,1244.03,1223.17,1224.77
20160331 07:00:00,1225.27,1240.35,1223.84,1232.27
20160401 07:00:00,1232.20,1235.26,1209.00,1221.45
20160404 07:00:00,1220.10,1222.55,1214.55,1215.38
20160405 07:00:00,1215.57,1236.75,1214.73,1231.04
20160406 07:00:00,1230.84,1232.18,1216.48,1222.03
20160407 07:00:00,1222.43,1243.20,1222.38,1240.20
20160408 07:00:00,1240.05,1242.64,1229.55,1239.06
20160411 07:00:00,1239.40,1258.66,1239.20,1257.55
